"";"NU_IDENTIFICADOR";"notaEF";"notaRH";"notaServ";"IDCREAS";"Ano";"IBGE";"IBGE7";"UF";"Municipio";"Porte_pop2010"
"1092";12932200250;3;3;5;3,67;2019;293220;2932200;"Bahia";"UBAITABA";"Pequeno II"
"1093";12932703170;4;4;3;3,67;2019;293270;2932705;"Bahia";"URUCUCA";"Pequeno I"
"1094";12932902907;4;5;4;4,33;2019;293290;2932903;"Bahia";"VALENCA";"Médio"
"1095";12933001094;2;4;3;3;2019;293300;2933000;"Bahia";"VALENTE";"Pequeno II"
"1096";12933203427;5;4;5;4,67;2019;293320;2933208;"Bahia";"VERA CRUZ";"Pequeno II"
"1097";13002099170;2;3;NA;NA;2019;130020;1300201;"Amazonas";"ATALAIA DO NORTE";"Pequeno I"
"1098";13003093742;4;4;2;3,33;2019;130030;1300300;"Amazonas";"AUTAZES";"Pequeno II"
"1099";13006398350;3;3;3;3;2019;130063;1300631;"Amazonas";"BERURI";"Pequeno I"
"1100";13006894802;2;4;1;2,33;2019;130068;1300680;"Amazonas";"BOA VISTA DO RAMOS";"Pequeno I"
"1101";13007099088;3;2;NA;NA;2019;130070;1300706;"Amazonas";"BOCA DO ACRE";"Pequeno II"
"1102";13007099178;3;1;NA;NA;2019;130070;1300706;"Amazonas";"BOCA DO ACRE";"Pequeno II"
"1103";13008098234;2;5;2;3;2019;130080;1300805;"Amazonas";"BORBA";"Pequeno II"
"1104";13008398464;4;5;5;4,67;2019;130083;1300839;"Amazonas";"CAAPIRANGA";"Pequeno I"
"1105";13011096632;4;4;4;4;2019;130110;1301100;"Amazonas";"CAREIRO";"Pequeno II"
"1106";13011594476;3;1;4;2,67;2019;130115;1301159;"Amazonas";"CAREIRO DA VARZEA";"Pequeno II"
"1107";13015098764;3;2;3;2,67;2019;130150;1301506;"Amazonas";"ENVIRA";"Pequeno I"
"1108";13016096430;4;5;3;4;2019;130160;1301605;"Amazonas";"FONTE BOA";"Pequeno II"
"1109";13017095464;2;2;2;2;2019;130170;1301704;"Amazonas";"HUMAITA";"Pequeno II"
"1110";13018098252;4;1;3;2,67;2019;130180;1301803;"Amazonas";"IPIXUNA";"Pequeno II"
"1111";13018594210;4;4;2;3,33;2019;130185;1301852;"Amazonas";"IRANDUBA";"Pequeno II"
"1112";13019598346;1;4;5;3,33;2019;130195;1301951;"Amazonas";"ITAMARATI";"Pequeno I"
"1113";13020098456;4;2;4;3,33;2019;130200;1302009;"Amazonas";"ITAPIRANGA";"Pequeno I"
"1114";13021098380;1;1;2;1,33;2019;130210;1302108;"Amazonas";"JAPURA";"Pequeno I"
"1115";13022099172;1;1;NA;NA;2019;130220;1302207;"Amazonas";"JURUA";"Pequeno I"
"1116";13023098326;2;3;3;2,67;2019;130230;1302306;"Amazonas";"JUTAI";"Pequeno I"
"1117";13025597615;1;1;2;1,33;2019;130255;1302553;"Amazonas";"MANAQUIRI";"Pequeno II"
"1118";13027098360;1;4;4;3;2019;130270;1302702;"Amazonas";"MANICORE";"Pequeno II"
"1119";13032096096;3;4;2;3;2019;130320;1303205;"Amazonas";"NOVO AIRAO";"Pequeno I"
"1120";13033097780;3;4;3;3,33;2019;130330;1303304;"Amazonas";"NOVO ARIPUANA";"Pequeno II"
"1121";13035694418;1;3;2;2;2019;130356;1303569;"Amazonas";"RIO PRETO DA EVA";"Pequeno II"
"1122";13037098050;3;3;3;3;2019;130370;1303700;"Amazonas";"SANTO ANTONIO DO ICA";"Pequeno II"
"1123";13044098960;1;1;1;1;2019;130440;1304401;"Amazonas";"URUCURITUBA";"Pequeno I"
"1124";13101602838;2;5;2;3;2019;310160;3101607;"Minas gerais";"ALFENAS";"Médio"
"1125";13101700449;3;4;1;2,67;2019;310170;3101706;"Minas gerais";"ALMENARA";"Pequeno II"
"1126";13101801405;3;3;3;3;2019;310180;3101805;"Minas gerais";"ALPERCATA";"Pequeno I"
"1127";13103401137;4;5;3;4;2019;310340;3103405;"Minas gerais";"ARACUAI";"Pequeno II"
"1128";13104002830;5;5;3;4,33;2019;310400;3104007;"Minas gerais";"ARAXA";"Médio"
"1129";13104500665;3;4;3;3,33;2019;310450;3104502;"Minas gerais";"ARINOS";"Pequeno I"
"1130";13107103292;4;3;3;3,33;2019;310710;3107109;"Minas gerais";"BOA ESPERANCA";"Pequeno II"
"1131";13107302984;2;2;3;2,33;2019;310730;3107307;"Minas gerais";"BOCAIUVA";"Pequeno II"
"1132";13109303102;5;5;3;4,33;2019;310930;3109303;"Minas gerais";"BURITIS";"Pequeno II"
"1133";13111200167;5;3;4;4;2019;311120;3111200;"Minas gerais";"CAMPO BELO";"Médio"
"1134";13111502324;2;2;4;2,67;2019;311150;3111507;"Minas gerais";"CAMPOS ALTOS";"Pequeno I"
"1135";13111603412;1;1;2;1,33;2019;311160;3111606;"Minas gerais";"CAMPOS GERAIS";"Pequeno II"
"1136";13112052775;1;1;3;1,67;2019;311205;3112059;"Minas gerais";"CANTAGALO";"Pequeno I"
"1137";13112303340;5;5;3;4,33;2019;311230;3112307;"Minas gerais";"CAPELINHA";"Pequeno II"
"1138";13113302981;2;5;5;4;2019;311330;3113305;"Minas gerais";"CARANGOLA";"Pequeno II"
"1139";13113401516;2;5;5;4;2019;311340;3113404;"Minas gerais";"CARATINGA";"Médio"
"1140";13113503435;3;2;4;3;2019;311350;3113503;"Minas gerais";"CARBONITA";"Pequeno I"
"1141";13114401368;3;4;3;3,33;2019;311440;3114402;"Minas gerais";"CARMO DO RIO CLARO";"Pequeno II"
"1142";13115300521;5;3;2;3,33;2019;311530;3115300;"Minas gerais";"CATAGUASES";"Médio"
"1143";13117700458;2;2;2;2;2019;311770;3117702;"Minas gerais";"CONCEICAO DO RIO VERDE";"Pequeno I"
"1144";13118003382;2;5;4;3,67;2019;311800;3118007;"Minas gerais";"CONGONHAS";"Pequeno II"
"1145";13118403184;4;2;3;3;2019;311840;3118403;"Minas gerais";"CONSELHEIRO PENA";"Pequeno II"
"1146";13118803465;3;5;3;3,67;2019;311880;3118809;"Minas gerais";"CORACAO DE JESUS";"Pequeno II"
"1147";13119100869;3;2;3;2,67;2019;311910;3119104;"Minas gerais";"CORINTO";"Pequeno II"
"1148";13120900578;4;4;3;3,67;2019;312090;3120904;"Minas gerais";"CURVELO";"Médio"
"1149";13121602827;1;5;3;3;2019;312160;3121605;"Minas gerais";"DIAMANTINA";"Pequeno II"
"1150";13122351088;3;4;3;3,33;2019;312235;3122355;"Minas gerais";"DIVISA ALEGRE";"Pequeno I"
"1151";13122453143;2;2;2;2;2019;312245;3122454;"Minas gerais";"DIVISOPOLIS";"Pequeno I"
"1152";13122502251;4;1;1;2;2019;312250;3122504;"Minas gerais";"DOM CAVATI";"Pequeno I"
"1153";13123703113;5;1;4;3,33;2019;312370;3123700;"Minas gerais";"ENGENHEIRO CALDAS";"Pequeno I"
"1154";13124103296;5;1;3;3;2019;312410;3124104;"Minas gerais";"ESMERALDAS";"Médio"
"1155";13125951237;3;2;3;2,67;2019;312595;3125952;"Minas gerais";"FERVEDOURO";"Pequeno I"
"1156";13126103079;5;3;3;3,67;2019;312610;3126109;"Minas gerais";"FORMIGA";"Médio"
"1157";13126903043;4;3;3;3,33;2019;312690;3126901;"Minas gerais";"FREI INOCENCIO";"Pequeno I"
"1158";13127102026;4;4;NA;NA;2019;312710;3127107;"Minas gerais";"FRUTAL";"Médio"
"1159";13128703244;4;3;3;3,33;2019;312870;3128709;"Minas gerais";"GUAXUPE";"Pequeno II"
"1160";13129503154;4;5;2;3,67;2019;312950;3129509;"Minas gerais";"IBIA";"Pequeno II"
"1161";13130101507;4;3;2;3;2019;313010;3130101;"Minas gerais";"IGARAPE";"Pequeno II"
"1162";13130902949;2;4;3;3;2019;313090;3130903;"Minas gerais";"INHAPIM";"Pequeno II"
"1163";13132303415;2;4;3;3;2019;313230;3132305;"Minas gerais";"ITAIPE";"Pequeno I"
"1164";13132403480;3;3;2;2,67;2019;313240;3132404;"Minas gerais";"ITAJUBA";"Médio"
"1165";13132503341;5;2;2;3;2019;313250;3132503;"Minas gerais";"ITAMARANDIBA";"Pequeno II"
"1166";13133300854;3;4;3;3,33;2019;313330;3133303;"Minas gerais";"ITAOBIM";"Pequeno II"
"1167";13133802863;2;5;3;3,33;2019;313380;3133808;"Minas gerais";"ITAUNA";"Médio"
"1168";13134202310;4;5;5;4,67;2019;313420;3134202;"Minas gerais";"ITUIUTABA";"Médio"
"1169";13134403151;5;1;2;2,67;2019;313440;3134400;"Minas gerais";"ITURAMA";"Pequeno II"
"1170";13135073062;2;1;2;1,67;2019;313507;3135076;"Minas gerais";"JAMPRUCA";"Pequeno I"
"1171";13135101099;5;5;2;4;2019;313510;3135100;"Minas gerais";"JANAUBA";"Médio"
"1172";13135200862;2;5;2;3;2019;313520;3135209;"Minas gerais";"JANUARIA";"Médio"
"1173";13135803321;4;5;3;4;2019;313580;3135803;"Minas gerais";"JEQUITINHONHA";"Pequeno II"
"1174";13136202856;2;5;3;3,33;2019;313620;3136207;"Minas gerais";"JOAO MONLEVADE";"Médio"
"1175";13136302903;4;4;2;3,33;2019;313630;3136306;"Minas gerais";"JOAO PINHEIRO";"Pequeno II"
"1176";13136653459;4;3;3;3,33;2019;313665;3136652;"Minas gerais";"JUATUBA";"Pequeno II"
"1177";13137003190;4;5;3;4;2019;313700;3137007;"Minas gerais";"LADAINHA";"Pequeno I"
"1178";13137603525;4;3;2;3;2019;313760;3137601;"Minas gerais";"LAGOA SANTA";"Médio"
"1179";13138202283;4;4;4;4;2019;313820;3138203;"Minas gerais";"LAVRAS";"Médio"
"1180";13138402778;5;5;4;4,67;2019;313840;3138401;"Minas gerais";"LEOPOLDINA";"Médio"
"1181";13138682840;2;4;2;2,67;2019;313868;3138682;"Minas gerais";"LUISLANDIA";"Pequeno I"
"1182";13138802897;2;2;2;2;2019;313880;3138807;"Minas gerais";"LUZ";"Pequeno I"
"1183";13138903399;3;2;2;2,33;2019;313890;3138906;"Minas gerais";"MACHACALIS";"Pequeno I"
"1184";13139202955;3;2;3;2,67;2019;313920;3139201;"Minas gerais";"MALACACHETA";"Pequeno I"
"1185";13139401033;2;5;3;3,33;2019;313940;3139409;"Minas gerais";"MANHUACU";"Médio"
"1186";13140003111;2;5;3;3,33;2019;314000;3140001;"Minas gerais";"MARIANA";"Médio"
"1187";13140103148;1;5;3;3;2019;314010;3140100;"Minas gerais";"MARILAC";"Pequeno I"
"1188";13141103458;5;3;2;3,33;2019;314110;3141108;"Minas gerais";"MATOZINHOS";"Pequeno II"
"1189";13141403132;5;4;3;4;2019;314140;3141405;"Minas gerais";"MEDINA";"Pequeno II"
"1190";13142900943;2;3;3;2,67;2019;314290;3142908;"Minas gerais";"MONTE AZUL";"Pequeno II"
"1191";13143203367;4;2;2;2,67;2019;314320;3143203;"Minas gerais";"MONTE SANTO DE MINAS";"Pequeno II"
"1192";13144300899;3;4;4;3,67;2019;314430;3144300;"Minas gerais";"NANUQUE";"Pequeno II"
"1193";13144802223;5;5;2;4;2019;314480;3144805;"Minas gerais";"NOVA LIMA";"Médio"
"1194";13145303254;4;4;3;3,67;2019;314530;3145307;"Minas gerais";"NOVO CRUZEIRO";"Pequeno II"
"1195";13145602438;5;5;3;4,33;2019;314560;3145604;"Minas gerais";"OLIVEIRA";"Pequeno II"
"1196";13145900466;2;4;3;3;2019;314590;3145901;"Minas gerais";"OURO BRANCO";"Pequeno II"
"1197";13146100046;4;5;3;4;2019;314610;3146107;"Minas gerais";"OURO PRETO";"Médio"
"1198";13147002389;5;5;2;4;2019;314700;3147006;"Minas gerais";"PARACATU";"Médio"
"1199";13147403150;1;5;3;3;2019;314740;3147402;"Minas gerais";"PARAOPEBA";"Pequeno II"
"1200";13148103072;5;5;3;4,33;2019;314810;3148103;"Minas gerais";"PATROCINIO";"Médio"
"1201";13148503378;4;3;3;3,33;2019;314850;3148509;"Minas gerais";"PAVAO";"Pequeno I"
"1202";13148702850;3;1;3;2,33;2019;314870;3148707;"Minas gerais";"PEDRA AZUL";"Pequeno II"
"1203";13148802997;4;1;1;2;2019;314880;3148806;"Minas gerais";"PEDRA DO ANTA";"Pequeno I"
"1204";13149301501;4;5;2;3,67;2019;314930;3149309;"Minas gerais";"PEDRO LEOPOLDO";"Médio"
"1205";13149903017;4;2;3;3;2019;314990;3149903;"Minas gerais";"PERDOES";"Pequeno II"
"1206";13151101743;4;1;2;2,33;2019;315110;3151107;"Minas gerais";"PIRAPETINGA";"Pequeno I"
"1207";13151201115;4;3;3;3,33;2019;315120;3151206;"Minas gerais";"PIRAPORA";"Médio"
"1208";13152000309;5;4;2;3,67;2019;315200;3152006;"Minas gerais";"POMPEU";"Pequeno II"
"1209";13152101241;4;5;2;3,67;2019;315210;3152105;"Minas gerais";"PONTE NOVA";"Médio"
